TRACTCE,COUNTYFP,BLKGRPCE,NatWalkInd,Prop_land_unprotected,D4B025,D4A,D2B_E5MIXA,D2A_JPHH,D1D,D1C5_ENT,D1B,E_PctLowWage,Prop_over3kmonth,R_PCTLOWWAGE,P_WrkAge
3100,47,1,14.66666667,0.9999730885538077,0.930270238,372.83,0.234809826,0.469426152,103.3657473,0.0,158.9799712,0.142284569,0.28910333735424204,0.135707411,0.577
3300,47,2,17.83333333,1.0,1.0,237.38,0.732374074,5.22739726,327.4191822,38.20649916,91.69559798,0.164177149,0.3642966360856269,0.133333333,0.834
3400,47,2,15.33333333,0.9798225796313906,0.0,120.7,0.298752635,0.518850987,61.06347391,0.062952035,94.99462075,0.235294118,0.2591119946984758,0.175925926,0.591
3500,47,1,16.83333333,1.0,1.0,233.35,0.846031431,7.061784897,141.9751396,29.13122463,35.34535815,0.324368114,0.4826427771556551,0.125208681,0.755
3600,47,2,12.83333333,1.0,0.0,505.6,0.655498626,0.049778761,110.9105264,1.612071605,183.0238629,0.444444444,0.2959483264826776,0.156324582,0.729
3800,47,1,14.5,0.7248795229386404,0.0,261.52,0.716269574,0.0625,33.94125404,0.0,62.8898591,0.487179487,0.30362116991643456,0.2,0.545
4100,47,2,17.83333333,1.0,1.0,242.74,0.586227132,2.093495935,68.35162559,11.3919376,78.91806047,0.19223301,0.42573221757322177,0.138888889,0.496
3900,47,1,18.0,1.0,1.0,61.69,0.837275925,0.555720654,75.76484125,4.33925909,90.84893237,0.20855615,0.36542835481425323,0.168642951,0.693
3900,47,3,17.5,1.0,1.0,135.45,0.690581377,3.539823009,78.56686291,4.206256523,39.50876662,0.1725,0.41634980988593157,0.148484848,0.703
4100,47,1,17.16666667,1.0,1.0,114.0,0.730327631,0.995896033,104.6901537,6.321869182,112.0235219,0.167582418,0.29288939051918733,0.140789474,0.745
4300,47,1,12.66666667,1.0,1.0,223.97,0.036407561,0.0,297.1999447,0.0,7.852046094,0.052840159,0.0,0.333333333,1.0
4300,47,2,11.66666667,1.0,1.0,175.69,0.581549236,0.554166667,73.82501949,7.150590893,75.56435241,0.19924812,0.5089514066496164,0.133928571,0.767
4500,47,1,16.0,1.0,0.224487155,109.97,0.690530669,1.17593985,111.2332424,11.06392064,103.0652473,0.286445013,0.3595100864553314,0.128166915,0.697
4500,47,3,14.83333333,1.0,0.807513063,406.36,0.758730143,0.365671642,78.49351621,4.780053872,90.82102356,0.367346939,0.42105263157894735,0.101522843,0.737
4500,47,4,16.5,1.0,0.244658524,258.84,0.398628275,0.890365449,57.71495947,4.361587447,64.61235357,0.22761194,0.4317111459968603,0.15601023,0.639
4600,47,1,14.33333333,0.7274036162774451,0.038031034,321.87,0.177577068,1.751527495,27.07739111,0.0,25.13366936,0.074418605,0.27029096477794795,0.220211161,0.554
4900,47,1,12.16666667,1.0,0.0,328.57,0.179349324,2.191570881,77.43179306,2.35740822,97.19775429,0.082167832,0.32276119402985076,0.114893617,0.494
4900,47,2,13.16666667,1.0,0.0,348.69,0.770162998,0.085158151,86.31149663,1.711020858,171.2921993,0.085714286,0.30854605993340734,0.146596859,0.798
4900,47,3,11.5,1.0,0.0,382.22,0.665540263,0.196923077,55.81815908,3.84069902,95.37735898,0.234375,0.5033557046979866,0.110878661,0.752
5100,47,2,17.0,1.0,0.0,69.74,0.926727392,0.188715953,44.53359132,1.530614431,94.02345793,0.103092784,0.28217054263565894,0.14571949,0.693
6400,47,1,14.33333333,1.0,0.829121397,0.0,0.706968178,0.491686461,38.22050713,1.741819987,40.41022369,0.376811594,0.30049261083743845,0.205882353,0.619
5100,47,3,17.83333333,1.0,0.0,72.42,0.719723136,0.896341463,38.03420025,1.115200316,59.281701,0.132653061,0.27920792079207923,0.194444444,0.586
5201,47,1,13.83333333,0.8083729217600991,0.0,222.63,0.207513089,0.458450047,61.75558122,0.037450322,62.3922367,0.397148676,0.29831932773109243,0.167525773,0.469
5202,47,1,12.33333333,0.5715905141828636,0.0,265.54,0.20907657,0.030063291,99.60230123,0.0,143.0806239,0.105263158,0.41112214498510424,0.14524207,0.569
5601,47,1,14.83333333,0.4419787628611179,0.114563667,209.21,0.4950314,0.095761381,61.29738053,0.0,100.1841264,0.31147541,0.33359314107560406,0.146645866,0.619
5800,47,1,17.5,1.0,0.977408225,270.91,0.829388445,0.753715499,60.21700075,3.08461251,77.38353993,0.323943662,0.2582322357019064,0.201149425,0.748
5900,47,1,16.33333333,0.9983753864718239,0.0,233.35,0.671267868,2.897610922,45.1149724,5.811672745,25.22116954,0.104829211,0.361890694239291,0.208768267,0.725
5900,47,2,17.16666667,0.9998814348867753,0.0,482.8,0.722742191,5.007604563,26.28667093,0.805029297,9.463201536,0.229309036,0.3715277777777778,0.198547215,0.813
6200,47,1,11.16666667,1.0,0.987177543,336.62,0.638718704,0.469728601,53.32361502,1.836309921,94.99372476,0.235555556,0.2275092936802974,0.177330896,0.53
6300,47,2,14.5,0.8822903168038445,0.0,458.66,0.294118538,0.662162162,50.84017834,1.249629222,63.00762077,0.095238095,0.46555323590814196,0.129659643,0.61
6400,47,2,15.16666667,1.0,0.60344756,135.45,0.874909636,0.536986301,38.93660783,2.795448767,67.95602836,0.403061224,0.23114593535749264,0.228690229,0.641
6400,47,3,10.66666667,1.0,0.626696997,246.77,0.784240633,0.381308411,57.46881336,2.18739428,81.46386576,0.323529412,0.26851098454027666,0.188255613,0.6
6500,47,1,10.16666667,1.0,0.716146101,359.42,0.923825929,0.228571429,57.78393667,1.182280034,122.2181985,0.234375,0.31197097944377267,0.107648725,0.619
6500,47,3,8.333333333,1.0,0.69862544,270.91,0.696485639,0.066465257,42.73193828,0.242107299,93.09025648,0.227272727,0.34070221066319895,0.097982709,0.541
6500,47,4,9.333333333,1.0,0.586144779,359.42,0.663854606,0.109792285,45.26323348,0.968197508,111.8268121,0.162162162,0.27380952380952384,0.104294479,0.674
6500,47,5,14.0,1.0,0.362348845,252.13,0.720015543,0.477678571,51.28392893,2.909726464,61.46797155,0.317757009,0.47928994082840237,0.109422492,0.682
6500,47,6,13.16666667,1.0,0.022025536,319.19,0.679126467,0.175895765,55.49972401,0.614955391,102.6206808,0.259259259,0.33782771535580525,0.133435583,0.733
6500,47,7,9.166666667,1.0,0.347955113,324.55,0.44886162,0.732793522,45.49794905,14.75330321,45.29160915,0.414364641,0.4783599088838269,0.156862745,0.811
6700,47,4,12.83333333,1.0,0.021734225,417.09,0.689151313,0.176100629,57.13908657,5.194462416,117.180961,0.392857143,0.3741851368970013,0.140096618,0.628
6800,47,2,15.0,1.0,1.0,242.74,0.732175683,0.424398625,64.28812181,2.842672053,111.8846564,0.291497976,0.2273615635179153,0.223665224,0.675
7000,47,2,16.33333333,0.9943173478453562,0.622249435,142.16,0.294337404,0.783410138,63.90554835,0.149486663,94.84928755,0.105882353,0.24271079590228525,0.215789474,0.632
6800,47,4,17.33333333,1.0,0.63039395,265.54,0.809041076,0.55465587,65.86166082,2.776369777,102.4943176,0.368613139,0.22648607975921745,0.203448276,0.559
6900,47,1,18.33333333,1.0,1.0,237.38,0.925608139,0.411764706,66.94909184,3.780367663,77.43656342,0.285714286,0.49606299212598426,0.170353982,0.809
6900,47,2,17.33333333,1.0,1.0,291.02,0.625084558,0.711453744,63.30224908,5.214084866,68.19045364,0.167182663,0.4922341696535245,0.121367521,0.803
6900,47,3,14.16666667,1.0,1.0,256.15,0.551822411,1.517084282,81.3541285,7.435988216,82.01674131,0.192192192,0.29533213644524237,0.178644764,0.657
7000,47,1,15.16666667,0.7137804175288524,0.375789112,144.84,0.164766087,1.395765472,88.02948599,0.0,81.38688032,0.046674446,0.2411764705882353,0.215503876,0.514
7100,47,2,17.5,1.0,0.0,434.52,0.74223835,1.485507246,43.2225197,3.434902228,38.29915984,0.256097561,0.31689088191330345,0.17287234,0.68
7100,47,3,12.83333333,1.0,0.519705658,418.43,0.0,0.043068641,98.08243524,0.0,283.9961093,0.03125,0.12433155080213903,0.262318841,0.607
7200,47,1,14.16666667,1.0,0.969350517,146.18,0.758715928,0.052364865,41.70638974,0.0,122.3991873,0.322580645,0.14708994708994708,0.241854637,0.636
7400,47,1,13.16666667,1.0,1.0,317.85,0.850763008,0.177272727,55.82353646,1.88522262,169.5653012,0.435897436,0.11550339715873996,0.26407767,0.633
7500,47,4,13.16666667,0.9988471300443377,0.998848851,409.04,0.738788206,0.399408284,49.36539893,5.635796072,87.77230549,0.42962963,0.34720570749108204,0.151219512,0.736
7400,47,4,8.166666667,1.0,1.0,211.9,0.14262788,0.502347418,88.8171563,0.392996267,177.5033138,0.574766355,0.0952029520295203,0.272076372,0.582
7500,47,1,17.83333333,1.0,0.542706392,0.0,0.87324238,0.348547718,45.6995876,2.109211735,79.30636125,0.422619048,0.2907801418439716,0.137339056,0.806
7500,47,3,17.66666667,1.0,0.5777842,270.91,0.583258819,0.588235294,40.05654797,2.649121759,49.87656828,0.24137931,0.3241758241758242,0.12601626,0.55
7500,47,5,17.16666667,0.724597562047159,0.999998511,256.15,0.744367162,0.459064327,67.54141141,4.331312956,118.5696922,0.261146497,0.24885844748858446,0.137820513,0.701
7600,47,3,13.16666667,1.0,1.0,0.0,0.806790712,0.092885375,48.5984873,0.351526129,156.6048903,0.489361702,0.11896745230078563,0.246998285,0.598
7700,47,1,14.0,1.0,0.636307619,281.64,0.893448512,0.220216606,45.46317887,2.104776799,64.64671598,0.442622951,0.4158139534883721,0.143307087,0.54
7700,47,2,15.33333333,1.0,0.599639268,323.21,0.643401735,2.204244032,59.10117285,2.122548107,43.4414846,0.093862816,0.4581976112920738,0.145762712,0.655
7700,47,3,16.83333333,1.0,0.955607597,187.76,0.888107448,0.867378049,28.28190288,4.814898343,41.87161596,0.323374341,0.31703385276732937,0.112658228,0.78
8200,47,2,12.83333333,1.0,1.0,309.8,0.667613622,0.12462908,56.57870032,2.388546715,108.6788756,0.345238095,0.19162087912087913,0.227769111,0.633
7700,47,4,15.83333333,0.9946748517116317,0.994675663,258.84,0.580645102,0.813405797,75.23398128,2.519798416,94.67242621,0.227171492,0.34372623574144484,0.12106136,0.64
8000,47,1,14.83333333,1.0,1.0,147.52,0.93627504,0.386892178,50.92744006,2.308114973,107.141208,0.322404372,0.1931897150799166,0.221068249,0.675
8000,47,2,12.5,1.0,1.0,252.13,0.697365527,0.263681592,53.24651217,3.039663096,148.104964,0.405660377,0.12314225053078556,0.230314961,0.701
8200,47,1,10.83333333,1.0,0.575601248,0.0,0.767170141,0.340836013,44.26084637,3.966773967,96.55962946,0.443396226,0.23891891891891892,0.261780105,0.769
8400,47,1,14.33333333,1.0,1.0,159.59,0.892564515,0.252777778,23.5795103,1.411633655,60.12513714,0.351648352,0.19217391304347825,0.232704403,0.617
8400,47,2,16.83333333,1.0,0.673686698,0.0,0.824025558,0.923076923,51.10197006,6.960917003,97.12136581,0.225225225,0.10637087599544938,0.217488789,0.606
8400,47,3,15.16666667,1.0,0.999813224,201.17,0.659885464,3.085714286,55.85374575,3.298278692,42.13985013,0.211934156,0.1400617919670443,0.238095238,0.671
9000,47,1,13.16666667,1.0,0.51347968,143.5,0.768551762,0.232692308,37.83814716,0.488584397,102.7112976,0.545454545,0.11469344608879492,0.338504937,0.603
8500,47,1,13.33333333,0.629529029633083,0.0,183.73,0.234100463,0.034305317,67.72427348,0.0,187.673733,0.0,0.10053859964093358,0.25974026,0.518
8800,47,1,12.83333333,0.9974863122381487,0.137066304,626.3,0.882972127,0.187719298,22.46910498,1.137676202,42.82086814,0.420560748,0.22287822878228783,0.253056235,0.677
9400,47,1,14.66666667,1.0,0.001322919,307.12,0.510564646,0.478787879,54.27868738,1.215728176,115.6372035,0.257383966,0.12554112554112554,0.357723577,0.686
9400,47,2,14.16666667,1.0,0.0,111.31,0.879226547,0.191119691,45.02075096,1.070223874,143.4099991,0.626262626,0.10696517412935323,0.355871886,0.578
9600,47,1,7.333333333,0.9894655321896509,0.0,435.86,0.646878215,0.05942623,56.14981683,0.0,175.1830842,0.137931034,0.1097334159950403,0.303846154,0.686
56400,47,3,13.16666667,1.0,0.0,295.05,0.669527567,0.67251462,18.80923285,1.183797872,38.93379666,0.139130435,0.22466216216216217,0.211678832,0.603
55800,47,2,14.33333333,0.8522948333735126,0.532733476,0.0,0.28930675,0.445807771,33.10663804,0.0,60.34740195,0.435779817,0.15905743740795286,0.255208333,0.631
56000,47,2,13.83333333,1.0,0.057095224,126.07,0.25695521,0.382352941,65.78876413,0.0,113.4650358,0.329059829,0.16820580474934038,0.242634315,0.607
73800,47,2,16.33333333,1.0,0.0,81.81,0.759137795,0.149006623,30.81153609,1.507086004,80.96400924,0.177777778,0.23474663908996898,0.246575342,0.537
57000,47,3,8.333333333,1.0,0.0,167.64,0.244862867,0.26443769,48.79998117,0.0,70.86024663,0.344827586,0.22327044025157233,0.194029851,0.462
60000,47,2,12.83333333,1.0,0.0,415.75,0.579431208,0.298136646,26.61829604,0.401482595,55.0031155,0.25,0.17372262773722627,0.205479452,0.709
68000,47,1,8.666666667,1.0,0.0,327.23,0.343132351,0.192429022,18.97005261,0.050185324,54.85255953,0.295081967,0.1948764867337603,0.198511166,0.625
70000,47,2,16.0,1.0,0.0,114.0,0.83146311,0.193277311,16.30440614,0.073443271,31.76421467,0.347826087,0.3109826589595376,0.20537428,0.607
73200,47,1,11.83333333,1.0,0.0,186.42,0.527317985,0.019911504,25.34788271,0.0,66.57829953,0.0,0.21847389558232932,0.202166065,0.573
76400,47,1,11.0,1.0,0.855768439,0.0,0.371725796,0.025878004,39.4166237,0.0,99.44030962,0.785714286,0.1762427372498386,0.211370262,0.606
78800,47,2,10.0,1.0,0.94905808,245.42,0.908411347,0.063116371,55.96183549,0.769234852,129.0391464,0.625,0.14157973174366617,0.237691002,0.645
79000,47,2,15.5,1.0,0.343818333,183.73,0.553673071,0.174204355,57.3819886,0.245571991,137.4384577,0.269230769,0.17927337701012508,0.210723192,0.531
79000,47,3,10.0,1.0,0.108561161,245.42,0.0,0.002873563,39.70948812,0.0,83.42904771,1.0,0.2309495896834701,0.26142596,0.657
79200,47,3,16.0,1.0,0.0,194.46,0.655931793,0.898854962,38.77588462,4.242275285,56.6008834,0.564755839,0.17751479289940827,0.225433526,0.589
84000,47,2,15.16666667,1.0,0.0,289.68,0.711676692,0.230971129,22.13740695,0.094402588,55.93353355,0.215909091,0.18734177215189873,0.226190476,0.567
80200,47,3,9.166666667,1.0,0.453197316,229.33,0.628420803,0.032258065,63.50950608,0.321160587,129.9094574,0.333333333,0.22064276885043263,0.20610687,0.649
82800,47,2,13.0,1.0,1.0,185.07,0.5217551,0.06302521,39.10481234,0.293469511,101.3203487,0.466666667,0.16799420709630702,0.205211726,0.6
84600,47,1,13.0,1.0,0.0,0.0,0.600808766,0.228346457,23.86360357,0.0,51.99703681,0.287356322,0.20802919708029197,0.169660679,0.522
85600,47,3,14.33333333,1.0,0.846264634,154.23,0.466175484,0.076045627,40.91949908,0.24393144,75.13088355,0.4,0.22808441558441558,0.195965418,0.679
86200,47,3,16.0,1.0,0.0,134.11,0.675553277,0.505995204,51.55089637,0.318707242,75.53361632,0.218009479,0.20780590717299577,0.211610487,0.712
112600,47,3,15.33333333,1.0,1.0,0.0,0.585846148,0.35207824,46.29515942,0.718868935,66.78292407,0.159722222,0.1883745963401507,0.234375,0.656
88800,47,3,15.5,1.0,0.0,139.48,0.411993763,0.315261044,32.02663724,1.320181993,59.4081897,0.242038217,0.15720164609053497,0.256880734,0.624
91800,47,2,14.16666667,1.0,0.996957123,246.77,0.0,0.404761905,17.31573307,0.0,29.65818431,0.088235294,0.1664626682986536,0.253298153,0.647
95800,47,1,12.83333333,1.0,0.0,450.62,0.529210936,0.148698885,28.59713722,0.179856209,74.28061428,0.1875,0.16888619854721548,0.226851852,0.574
88600,47,1,14.33333333,1.0,0.066525717,140.82,0.174844794,0.259345794,50.67685261,0.0,75.80587043,0.081081081,0.23646408839779007,0.224956063,0.718
88800,47,2,13.66666667,1.0,0.0,227.99,0.455851614,0.058601134,34.39169935,1.183976535,107.9110042,0.193548387,0.10188087774294671,0.222996516,0.602
115600,47,1,13.0,1.0,0.430445838,0.0,0.52691923,0.213235294,34.65628875,0.0,55.17900723,0.379310345,0.15789473684210525,0.252054795,0.73
118800,47,3,16.5,1.0,0.781903759,214.58,0.817406961,0.240776699,51.74904914,0.307116019,129.8332969,0.5,0.13069189828503844,0.251819505,0.577
120000,47,2,13.83333333,0.8559140379912187,0.927811617,156.91,0.603323936,0.264840183,35.64528576,1.576152091,87.71892601,0.146551724,0.12508638562543192,0.270417423,0.633
120200,47,2,13.66666667,1.0,0.999997454,63.03,0.0,0.096774194,21.12118303,0.0,55.88021604,0.291666667,0.15143929912390489,0.258454106,0.7
29103,85,3,16.0,1.0,0.0,376.85,0.62353466,1.014,14.30030307,1.95066574,19.9874553,0.355029586,0.19450171821305842,0.18495935,0.636
137700,81,1,12.83333333,1.0,0.0,331.26,0.766461822,0.194010417,23.65601005,1.030656039,46.20774576,0.489932886,0.1980881571959639,0.180911681,0.689
137700,81,2,13.83333333,0.9932002411746765,0.0,496.21,0.665379079,0.116895874,19.39067573,0.136433954,45.89297131,0.168067227,0.1850613154960981,0.23294347,0.554
138501,81,1,13.0,0.7631257278538768,0.0,630.33,0.161630714,1.84063745,7.107358798,0.009968245,6.110534282,0.554112554,0.2740619902120718,0.201754386,0.506
7700,61,4,16.83333333,1.0,0.903850598,96.56,0.697915739,0.406568516,172.5245687,29.14266364,209.4386093,0.155988858,0.30303030303030304,0.143916914,0.82
1502,61,2,18.0,0.9659822618717766,0.967548286,183.73,0.704406645,5.42817552,640.5353262,32.7827773,216.6339447,0.099217155,0.3897467572575664,0.08688172,0.896
53000,47,3,13.66666667,1.0,0.96481805,104.61,0.222111225,6.502777778,124.5510025,0.458582483,59.98258882,0.419906023,0.15137614678899083,0.266129032,0.476
27706,85,2,13.83333333,1.0,0.0,423.79,0.5531588,0.319034853,15.60322228,0.0,36.82482598,0.478991597,0.208955223880597,0.195329087,0.548
27706,85,3,17.33333333,0.9927320639180971,0.0,378.2,0.7811823,0.866043614,21.01185995,3.807974618,26.55382301,0.45323741,0.24583866837387963,0.225721785,0.841
29104,85,2,9.333333333,1.0,0.0,677.27,0.316766304,0.063596491,3.701520613,0.0,10.37685268,0.24137931,0.25084288604180716,0.207810321,0.589
30302,85,3,13.5,1.0,0.0,281.64,0.438822356,0.057660626,20.24356277,0.206266287,58.49122576,0.457142857,0.19697732997481107,0.194162437,0.616
31902,85,1,11.33333333,0.990036241311029,0.0,206.53,0.410118482,0.063703704,23.52764824,0.0,54.55686548,0.348837209,0.14545454545454545,0.226760563,0.474
91600,47,2,12.66666667,1.0,0.991966689,284.32,0.333011324,0.066326531,37.81585313,0.0,73.11064939,0.423076923,0.08768472906403942,0.265175719,0.46
98600,47,1,13.16666667,1.0,0.009753366,146.18,0.508156138,0.151119403,33.77610455,0.206266287,85.70364237,0.395061728,0.1829121540312876,0.195499297,0.651
32600,47,5,10.66666667,1.0,0.001407541,187.76,0.772563703,0.172413793,23.58705441,0.0,88.83883268,0.353846154,0.06395348837209303,0.27804878,0.617
59402,47,2,13.83333333,0.9996537148340168,0.0,388.92,0.182073831,0.277056277,34.27013916,0.0,54.81093686,0.328125,0.22427184466019418,0.204365079,0.658
40600,47,2,6.5,1.0,0.799544722,425.14,0.34939847,0.03892944,42.71357293,0.0,112.7295856,0.3125,0.09451476793248945,0.293296089,0.647
54600,47,3,13.66666667,1.0,0.042605671,0.0,0.440007514,0.274725275,46.03482907,0.0,92.42486516,0.312,0.20599538816295157,0.255131965,0.506
67400,47,2,16.16666667,1.0,0.0,340.64,0.917550512,0.239482201,16.82490404,0.469730823,42.44658531,0.243243243,0.272635814889336,0.184306569,0.677
16000,47,2,15.33333333,1.0,1.0,260.18,0.70253539,0.382022472,62.850322,1.109123329,123.975341,0.183823529,0.28628230616302186,0.207207207,0.742
14000,47,1,15.83333333,1.0,0.0,159.59,0.686060677,0.360230548,30.39958353,0.0,50.62303528,0.336,0.29770992366412213,0.21691974,0.58
19600,47,2,18.5,1.0,0.031129673,0.0,0.842941572,1.011160714,49.63598772,6.338794968,54.52438045,0.461368653,0.24236453201970443,0.26109215,0.535
58200,47,1,13.16666667,1.0,1.0,0.0,0.824638015,0.833333333,39.70963055,1.262850442,47.35689156,0.325,0.21185185185185185,0.236503856,0.717
17600,47,2,11.66666667,1.0,0.0,119.36,0.317642862,0.388475836,52.63696652,0.0,96.42287624,0.224880383,0.1571627260083449,0.221172023,0.629
64200,47,2,15.0,1.0,0.0,143.5,0.136538987,1.88630491,66.67868102,0.0,53.48007321,0.1,0.23931623931623933,0.201680672,0.541
25800,47,3,13.16666667,1.0,0.078745284,580.7,0.584047746,0.14261745,48.77131102,0.0,111.8660614,0.411764706,0.14020486555697823,0.266875981,0.656
26800,47,4,11.83333333,1.0,0.0,242.74,0.66358955,0.063013699,42.41971797,0.413850907,97.97920223,0.304347826,0.15205913410770855,0.278215223,0.583
43000,47,2,12.0,1.0,0.840848794,312.48,0.739266238,0.128608924,50.07441757,0.465808536,142.8867683,0.428571429,0.10676446617766912,0.250720461,0.507
23400,47,2,17.16666667,1.0,0.153563006,0.0,0.689204582,0.990361446,64.84204906,0.0,113.0982598,0.425790754,0.08343868520859671,0.335877863,0.45
58400,47,2,14.5,1.0,0.46960413,299.07,0.455515742,1.020474138,60.0797336,0.062615668,68.59546447,0.092925026,0.1912368781378366,0.239740821,0.604
113000,47,2,9.666666667,1.0,1.0,375.51,0.0,0.010075567,40.80356169,0.0,138.5744148,0.25,0.09388335704125178,0.236180905,0.41
35500,47,3,13.83333333,1.0,0.0,227.99,0.768832488,0.287145242,54.98527215,2.567405703,135.4306509,0.226744186,0.18220115850447605,0.269574944,0.597
53500,47,2,16.5,1.0,0.181081232,378.2,0.582063333,2.878378378,121.070857,0.0,128.2423015,0.564945227,0.07675438596491228,0.38490566,0.327
150200,47,1,13.66666667,1.0,0.888559743,333.94,0.392449372,0.099125364,18.54308156,0.0,52.21466188,0.205882353,0.28701180744777477,0.188824663,0.695
152200,47,3,14.16666667,1.0,0.941085513,128.75,0.547266761,0.625730994,13.69854358,0.142693162,30.86928743,0.177570093,0.2218798151001541,0.177777778,0.639
94402,47,1,13.5,1.0,0.0,236.04,0.0,0.022273425,51.05121012,0.0,118.2358145,0.0,0.13805253042921203,0.254451039,0.56
10100,47,2,14.16666667,1.0,0.988559906,398.31,0.808855907,0.345794393,35.27676122,0.503300095,68.08277652,0.356756757,0.21169354838709678,0.216012085,0.673
3100,47,2,13.66666667,1.0,1.0,195.8,0.140682766,0.0,190.788508,9.81794877,37.32213149,0.495985401,0.4944029850746269,0.12972973,0.597
13000,47,1,14.83333333,1.0,0.816081224,0.0,0.799281261,0.272727273,50.32297525,2.911246502,137.6603703,0.4375,0.15709969788519637,0.232758621,0.674
38500,47,1,8.666666667,1.0,0.469212725,0.0,0.050491623,2.410579345,134.4376643,0.556293783,71.85461366,0.057471264,0.2787096774193548,0.236725664,0.585
6800,47,1,16.0,1.0,1.0,0.0,0.93332608,0.148888889,55.12376275,1.700733152,136.758954,0.268656716,0.21726408193123628,0.253289474,0.639
23500,47,2,14.5,1.0,0.0,0.0,0.829549566,0.579520697,51.84575278,0.462908507,108.188331,0.372180451,0.24877750611246943,0.254366812,0.496
2300,47,2,13.66666667,1.0,0.254662169,104.61,0.0,0.001745201,65.66632299,0.0,166.5682339,1.0,0.14560439560439561,0.274658574,0.562
41300,47,3,10.33333333,1.0,0.0,138.14,0.0,0.002403846,34.66387068,0.0,130.6753111,0.0,0.1253180661577608,0.21085595,0.525
90200,47,1,18.16666667,1.0,0.0,97.9,0.8001792,0.533898305,54.26038837,0.287092002,75.60089385,0.232804233,0.1848101265822785,0.27972028,0.577
115600,47,2,15.5,1.0,1.0,282.98,0.682829468,0.645652174,74.47119799,0.579542397,109.050561,0.175084175,0.11071744906997343,0.235421166,0.614
35602,47,1,15.83333333,0.9999996725142165,1.0,118.02,0.548504717,0.217948718,42.02735599,0.077972831,44.99032357,0.2,0.31369150779896016,0.24691358,0.388
48500,47,2,16.33333333,1.0,0.775218225,332.6,0.737952097,2.126382306,46.43851662,4.001715861,37.22526383,0.11218425,0.323125,0.223,0.901
14200,47,2,16.16666667,1.0,0.802572628,203.85,0.831661685,0.381165919,75.27933622,4.98838975,107.4771246,0.4,0.2563291139240506,0.217672414,0.616
36002,47,1,16.33333333,0.9656393266298369,0.965640902,234.7,0.684878441,0.373850868,137.0355631,2.589195384,213.464775,0.43715847,0.12982929020664868,0.240318907,0.48
115600,47,3,14.5,1.0,0.436829616,225.31,0.197545229,0.161879896,72.63670776,0.0,149.415631,0.096774194,0.12376237623762376,0.234177215,0.492
43800,47,2,15.83333333,1.0,1.0,443.91,0.781472171,0.391843972,35.07785009,0.487192362,67.59794028,0.325791855,0.16636636636636637,0.243902439,0.566
53800,47,2,16.33333333,1.0,0.967940631,154.23,0.880776158,0.184210526,82.94405966,0.742044271,149.5631453,0.285714286,0.19790518191841236,0.256740914,0.614
51100,47,1,14.16666667,0.5728367243925322,0.999998683,136.79,0.781667973,0.226224784,114.4986814,1.6145525,183.9244389,0.305732484,0.4162399414776884,0.19793621,0.631
39100,47,2,14.66666667,1.0,0.992904729,303.09,0.686775934,0.514190317,57.15537678,3.557388596,75.179479,0.175324675,0.3872239747634069,0.206645898,0.782
90000,47,4,9.333333333,1.0,0.95255778,258.84,0.0,0.0,45.64618581,0.0,75.51604012,0.0,0.1671309192200557,0.275862069,0.67
58800,47,2,11.5,1.0,0.815024644,293.71,0.685948047,0.132998745,89.06631574,0.098633794,174.2859135,0.150943396,0.20203735144312393,0.208163265,0.592
13300,47,3,13.83333333,1.0,0.685884949,160.93,0.695401994,0.254273504,69.68689181,6.766870244,131.3010261,0.361344538,0.31735985533453887,0.090507726,0.652
50400,47,1,15.5,1.0,1.0,354.06,0.51224247,0.326415094,54.31461703,0.0,90.06692478,0.10982659,0.29270248596631915,0.185308848,0.642
60000,47,5,16.16666667,1.0,0.880377976,199.83,0.924625077,0.715425532,39.31377123,1.968583537,51.29897101,0.282527881,0.20654627539503387,0.219512195,0.634
23800,47,3,17.16666667,1.0,1.0,181.05,0.76252046,2.328,62.66080006,3.000859296,56.23038729,0.300687285,0.14104193138500634,0.375959079,0.372
6700,47,2,12.5,1.0,0.768231924,96.56,0.903450705,0.562300319,72.90514167,1.843904361,113.896554,0.142045455,0.32378580323785805,0.137931034,0.665
28200,47,1,12.0,0.8618815786223457,0.0,384.9,0.80863837,0.120593692,33.27632876,0.0,77.52053549,0.430769231,0.15934065934065933,0.277477477,0.632
27700,47,3,13.83333333,1.0,0.0,240.06,0.143640109,0.271966527,32.44450102,0.405556263,57.08204398,0.030769231,0.20781527531083482,0.206896552,0.661
24500,47,4,17.33333333,1.0,1.0,143.5,0.839670771,0.628158845,53.16443658,2.430978213,78.10838694,0.448275862,0.2259810554803789,0.246376812,0.727
28900,47,2,10.66666667,1.0,0.408839971,0.0,0.0,0.002688172,44.39295605,0.0,107.8817735,0.0,0.13686131386861314,0.25440806,0.766
52600,47,2,15.5,1.0,0.788771514,126.07,0.293660786,0.673151751,60.77418469,0.77017976,94.59207779,0.130057803,0.20503330866025166,0.221415608,0.664
31702,47,2,14.33333333,1.0,1.0,72.42,0.617775643,0.217506631,49.21854022,0.0,80.20799147,0.329268293,0.33766233766233766,0.191201354,0.709
76400,47,3,15.0,1.0,0.985315656,307.12,0.610826768,0.031088083,33.36790314,0.0,88.87176167,0.166666667,0.26383763837638374,0.213292117,0.696
13500,47,1,13.83333333,1.0,0.019618444,197.14,0.739589309,0.288732394,65.02764242,7.237295751,127.0307433,0.292682927,0.34778911564625853,0.143824027,0.595
